RestaurantId,Cuisine,Rating,NumberOfReviews
IJUWDwPeWGGfVC1GkJG8dw,chinese,4.0,4
TN4RnyqHMSupRFot4Q-_EA,japanese,4.0,3083
2KDvMziRqVxdbgMMO8QExw,chinese,4.0,404
hbMvJ5pGYlyFC7jJBJp3SA,italian,4.5,20
vuccqiNbe1nDqajthJR-KQ,korean,3.0,29
iXSuNKKUBIrBX7zUerlQDQ,indian,4.0,360
giL47kf_ln3aqJNWhGuNCA,french,4.5,5
zJcxZQbTSAP3q4Fy-6WAyw,japanese,4.0,217
xymropCDcEvCYGKC0AKe-w,korean,4.0,124
PQ2ZlhuTlJpvMUgvsAwtmQ,korean,3.5,252
lnTPfdaqDqWjywWewsE2Lw,french,4.0,826
Z2qZSs6oVJQFSc44tytAHg,indian,4.0,110
oEjWa3AETzPQfM3S1wRiLA,italian,4.0,56
aKweUFx_E1KR4DoXIzcPxA,french,3.0,5
9lDqOfKeEB15AWfsWIq8mA,italian,3.5,168
SEPjcYB9-BUcilZAk7RR9w,japanese,3.5,96
dgz6m-9WZhahheWVguwfBw,indian,2.0,1
JliAIBARXi9uISzNG26DVw,italian,4.0,179
otHCuKbyQd9Ioc1yS9ORvQ,chinese,5.0,1
ehNeUb95vEGMNvk3tZVpPQ,chinese,4.0,8
CfOBb6NU2awo8xclJpKU3g,american,4.5,74
cDSSZaRd-oW0RK_f7xnZaw,american,4.0,60
K6viPWrLc8vIergtAgxYsw,korean,3.0,16
KSzNIueYgSIipZhcDgXovQ,indian,3.0,76
fBOhaN4rabcM9aJg5qWM-w,chinese,3.5,6
UxHZhGV6Rmw9c_NMD83jvw,korean,3.5,57
Qn-qGoIkj-9uApdxb_VTeA,chinese,3.5,385
AocrQdF6uHOIgoYvJ4Db8g,chinese,3.0,14
Q6zl1s-qLgDO6XokApuvVQ,korean,4.0,61
QpkKEFHK5dz8XT-osEXgJw,american,4.0,933
nnSyjwIkhbJIBMiBtch_BQ,japanese,3.0,209
vCqcAGPFRN0pA7vjjJYwzA,italian,4.0,56
jqFPsQrQsgRkvUziYNKdSw,chinese,4.0,22
Gfo-8z_CMOpHZVhX-HKD0g,french,4.0,143
Udzb__quU3zAKLsWBUIDHQ,french,4.5,41
eVBVn6bjwl_mMLxN-35_6w,french,3.0,994
AAF-eOKLmW92WmZT6KCJpA,korean,3.0,8
eRtceh_W_yniAfCqJni5Bg,japanese,4.0,1297
SF2G4QfcSV03sMCSsv5s2g,french,4.0,591
13GEQ-lgTcydZda7lhv_hw,italian,4.0,143
V2U-yi7yP_JoM2lOnsklLg,korean,2.5,3
e2DBROySYB4sySdIvQjA2g,american,3.5,182
rYuAHi4RJZGGHlyqROJlbA,japanese,4.0,116
O5Cm2yU32-Epf4HKEFAJEQ,italian,4.0,86
KpBHy3eOYh1OV0_6Smxs3w,italian,4.5,116
LpfsAZ7mBmK1om17S477zA,chinese,4.0,22
4YbhYETkSq2FpDtXRyzBEA,chinese,3.0,15
MhceeLrM2_3mcKw5EGLY6A,korean,4.0,2150
IpiGGEXxz-5QVJpijXVmmA,indian,3.5,560
HUSbdxCau6rw1eIyYvdsHQ,american,4.0,28
iUlNDgKCLJt7F9y5fw2NYA,italian,3.0,42
hIpa9vS3U2JFcOWHZQeDwA,korean,4.0,62
KOaeW18qq4C03Dfd06IXPQ,italian,3.5,353
T-RXDLq_VEv7s1_SooYIYQ,italian,4.5,32
u1dEMaP86MKl7lO5MyJLhg,japanese,4.0,183
eTR6nfHvQzvKX7Dcd6JrfA,american,4.0,371
HWHoEJEQuBdrR6WnRv0OvQ,chinese,4.5,3
wQGC93ETmivIlCbxLuAVcA,american,4.0,163
B9u-5mXG_DSmCHzHZR03Hg,french,3.5,31
mwvukHjc7Trs5fRbZ4-TsA,french,3.5,208
tLYvKy-KTS1iuDx9QWwoRw,italian,3.5,163
TsXW4R8y8y715TMKmlUDAQ,japanese,4.5,179
KLLRrrPHsA5oQKYwreTI9w,indian,4.5,16
JhJLPp6KuBcD3CHCkEKJ_A,japanese,4.0,887
4yOiQMheUbc0spj0_viKiA,japanese,3.5,83
U2x299aFPwXRYXlMxyO4tw,chinese,4.0,25
CoPDX5NCTYOW1cM_HsO5RA,french,4.0,318
C3E8CVVwzKtOv_sRR1WuRQ,italian,4.0,413
nNAzEGkZnecQF0yZdYfMIg,japanese,3.5,246
a0_Fvyd8VCiJOQdXQvftpQ,french,4.5,16
hOuETUkoGbMDyA4w9fmdmg,korean,4.5,265
XYK-0C5lAni5Zd0s301jLA,indian,4.5,20
ISJTy8URJpPzPtOrw_n8Ng,chinese,4.5,3
qMHzIYzoHYe55I7L65iEQw,french,4.0,448
EPRHd5uAUasTWlG5uzMp2A,chinese,4.0,8
6qcydPo5eTSB4XHyyZDvkA,american,4.0,682
MVNhVKCIqWXUyhwqWMOnYg,indian,3.0,10
RYqRLtlXnCLCWoYq3rbwug,american,4.0,127
WwyOYh84Ea0HNaQGgA6d4w,italian,4.0,117
dmCqbWwTFHqri_6fr3KlNw,italian,4.0,329
xPmCy25F1-uq-1vAP_1TBQ,italian,5.0,32
euYzPWTvH9w9KC4wzhzGkQ,chinese,4.0,27
0lQEN3H-mmntbMd2akOnlg,korean,4.0,79
aMcH8VlXtEGnty-weP1IAA,american,3.5,28
L3reOLLPez7lnOhyfCpvkg,japanese,4.5,82
WKNYnneR39n_gb7hgApauA,korean,4.0,30
zooS5ms4-vz3evQ3Cn6tmA,american,4.0,54
icZcEK39HXuL2q08i4EkkQ,japanese,4.0,128
5qF6oqYOeivUbsVf1MsQAA,japanese,4.0,192
Q6y8hxohtBjzbnkdyuU1zQ,french,4.5,60
TBhTGB4PLpoKhYK8tz8vqw,korean,3.5,179
TiBeYTtuJfTv616H1ZGpjQ,japanese,3.5,287
b5RhctSPMRGyKYn-B1zgkw,japanese,3.0,5
jNYhFfAXN3qyy9JbKla9AA,indian,3.0,42
JN39AyYfowCoK5NniL7tCw,american,3.0,424
loXvaVYhzOO3xTYzntlVBg,japanese,4.0,57
sqbSuwMNFg76ys2yNpbgVg,american,4.0,30
hm5UE-80ntSFrSyU53iU2Q,japanese,2.0,6
p48PIvlZDQvDQJH-qnwAuw,korean,3.5,156
gJmJDwrDUHy--3qS9qQFYA,american,4.0,206
iigqtLntqUS18cXmEXofIQ,american,4.5,161
8cT6XDwI9KiCaoVohlx42Q,french,4.0,337
PqX9bDlDCc6qOZd2vw4tYw,japanese,3.5,162
_cYuN0yD4aStZ0oXPaaRmQ,american,4.5,77
PgTgzq8oKcP2r00YUWL03A,italian,4.0,209
bVyA5z69287U9B9W88hERg,indian,3.0,265
LWghzX6Vsw1ytEFP6lA8oA,indian,4.0,172
iAE7TKGPMQZV__HUGHjH6Q,american,3.5,131
0UIUQWmwf_yxyygLXPQ0Hw,italian,4.5,22
77zkzHD6Kavy1vT-sPXxJA,chinese,4.0,21
Q29wPbgiFkYDifXoCpXwqw,chinese,4.0,20
j1cyPRsQBHdeOEcjqRXs3Q,indian,3.5,3
sQ_L8O9WMU4apxSTVa9JKg,indian,3.5,132
Q47OUqvJ7PXwBBWB-pC2ZQ,japanese,3.5,116
v7tsOvXI1YqZDgNgT0qv2Q,korean,4.5,110
49ST--X1jcIPzUIM1O3K6w,french,4.0,510
4D8t3t1gyCdqfOjTI5t6JQ,american,4.0,391
UL1HHTZCOJqBTgQMPtvA6Q,indian,3.5,68
_HnHXaptod3lx2WlKYYNnQ,chinese,4.0,571
vGS5X12NYXCl8NpynlxRuw,american,4.0,265
Rqi5g1t0LodhmA8p66GJEA,american,4.0,78
I7sjVCULfFHHKhd-UVFL_w,american,4.0,4
eN7MYNtDzaMzk4WptrVw3A,chinese,4.0,17
5lN6j3A-cqbPB4l59BF-Rw,japanese,4.0,199
H_TGP2AgX3IUmzq8Aml79Q,french,4.5,30
c869kkUkjPM5nSGeJqVosg,japanese,3.5,213
kNzjRlXzL5XJInDqNwfMgA,indian,5.0,5
RjMAeYcRfwIhwjCZbJ2sHw,japanese,3.5,44
efjo5qvboOWbiMnNHnLhzA,chinese,5.0,4
NImSAO-1r0RYirViah2aIg,italian,3.5,209
gPId7ENK1ZA1qrNwI4z4UQ,chinese,4.0,74
uZ_Ht4U1dAdUrdUNdoVHOg,indian,4.0,12
eXrk95smyEBBIOJigCvo7Q,indian,3.0,8
nqGp208f_wdqoLfNQgn_Ig,indian,4.0,85
z4uhAbfX6sW9jipS7Br6RQ,american,4.0,35
ujk4ucblDD3TwRderV-Q9Q,french,4.0,45
ikazsJps1k-Br2FbunwCtg,french,4.0,2554
OCTiJwvjoK81WoDwsTkFvA,italian,3.5,470
EiCGsUE6ME51Y7XI-NBINw,chinese,4.5,4
vf-5-9SA-2Yd0R7q4cI-wg,french,4.0,131
3C6c_zqRz_U2AyeN_7LTsg,indian,4.0,507
mm_ThSw5EnaDW2dA7D-49A,chinese,4.0,110
wq43ljNSuSMG81qKHE7YpQ,italian,3.5,210
unz_YBwCWg-O5id5rxSyDA,chinese,3.5,146
Vf38zUk09gMgEzg60BrACA,japanese,4.5,27
R2L4oLRsCK_rykvasJZHmw,american,5.0,19
e6c0R0ME8QGw_ZY0RzuGxQ,chinese,4.0,22
W0c-FS060axwxHcCtJwuRw,american,4.0,133
S1yH5vdJh2L2UIb7zJ2OHg,japanese,4.0,214
keOMomcnyrJEQvFtfEYadg,american,4.0,66
eT2rROrWDAr0auGYqQrp9A,indian,3.5,89
HwEc9t8vV_DPCyFe3tVJ2Q,american,5.0,30
F2YGnF0og_7fHNd880byCQ,french,4.0,191
Ac8y23odvFOIQSKdrV63Uw,french,4.0,340
Dv28TvKBh_8i6W02uAaMKw,japanese,4.0,105
wXCb19BZ1xEcd8JnYh-h3w,american,4.0,61
ubeG-hyIV8qoSSAk_pAZ2A,indian,4.0,90
60_ONUWGij1TbvDHSEcOpQ,american,3.0,677
A5hFSJuhYaGX15LN5PNMXA,korean,2.5,2
LlT5XLc88hFDcWiCKskasg,italian,4.0,247
ONAYYHa-QALPbDde9C-ujQ,korean,3.5,308
mxDfu4bHwSXoCr3FRpyMsw,french,4.5,212
ArfL-sU2FaB73WV1qQ4c6Q,french,4.0,139
8AM1gGIk6KVb27Q9TYwD9Q,indian,4.0,412
_hNMRzm0QhR7I41plTbyXw,american,4.0,108
NLX5qLkupQAQaXmrikjw9A,japanese,4.0,41
yGKAd9Su9x0-c26FQ2R2Jg,french,4.0,109
p4TYRKQ82N5Ntb6RPdLPMg,italian,4.0,118
AIFWQIQR51YopTHOShIVBA,french,4.5,151
lbozQxPZDNj8PkeZSygB-g,chinese,4.0,9
j5a3pScZOOw4gDHQKd7SJA,chinese,4.5,7
Fit_iIDn__NPVZpVlKFBFQ,italian,4.5,34
KfVUYh0RP-NBxIFVqPjOUA,korean,1.5,14
FMwu9h0KUl3mFDuE-WDbcw,chinese,4.0,112
7Tu5l9UfWVi_v3m4TwJAxQ,italian,4.5,62
M3BB5No8lAIguVYhDplx_g,american,4.0,1
5xI0Z0nqbaR-0FnPzg6VZg,american,4.5,248
PAhIveQCsTzi7FNPPQPutA,indian,4.5,12
v2dtG37r1ThqtfEfiFsAUg,korean,3.0,428
xxsu5-2iPphmBsllkv2P1A,japanese,4.0,22
ZcwkYG95JHKKiLzJ8nrVYA,french,3.5,387
mHOFDJitUfgVGCxY2z9liw,american,4.0,50
hIvXxdx3Qg-LSgVX1-AFfw,chinese,3.5,19
5z7OuOWuZRu6byp2XDKbQw,indian,3.5,769
RUnj4RTVOSbbHE5zyguhrg,chinese,3.5,56
hkeMbvsLVrVgdpU_XRDvRA,american,4.0,102
I4Z8vyaZjbD2aS5xoMeF8Q,japanese,3.0,75
w3wKbjuNCZnYoPOr-FCk5w,chinese,4.5,53
I0N_QtJy7sLiuW_vmvRIhg,italian,4.0,70
1YGpTYD8xIuUpK_beMhzSw,chinese,3.5,87
7lPqxohBRjnpJjvNjRQUoA,american,4.5,63
BA0_zeBrnugK2l0HHp38mw,italian,4.0,449
KfFXfxN6qzk_dTcQjsK-OQ,japanese,4.5,13
xSQp3Bj7b52PntW4ygsHaQ,japanese,4.0,180
vksCRTDJO6ZrM_JFRxnG9w,indian,3.5,4
wmT2ZK9Z9srX8UUR5D1q_A,italian,3.5,199
38KDbZ8yuozUbswBr6OWVA,chinese,3.5,235
AanNkr0fdlLXtUzjqwbcvw,japanese,3.5,129
CcyjFCSKIhV2SyRpeU_1HA,french,4.0,79
bWnuexsVicOy8U8YzR3pgQ,japanese,4.0,81
Fj5RosdsJV24ZT8S6X-nNQ,indian,3.5,31
oAWL-_vzb9cqt--EQVIAGA,korean,4.5,63
53FfOCrQw8iGlBdT4aLaSQ,french,3.0,55
iOo9XFFvV-GJpiOdDbR_hg,american,3.5,81
CKBku3Flj5Nh8VA6ZH-q2w,japanese,3.5,154
tteuwV9tNqiANsw1ryfX0A,american,4.0,10
QpPcrp2hQQ5KUg_X6SIirA,japanese,4.0,4
TWI3efEcCVsTErKFWz4Zqg,chinese,3.5,108
59c0qGZzduYOGopDx4KXuQ,american,4.0,115
MJP2jGkQB3kPdSDt6fHWHQ,american,3.5,252
ieoPAi6nbdEkrwv4vGVSwg,italian,4.0,383
YoFTFQ8EF3Xw8pOCF6k-hw,french,4.5,78
gyWc5qJRvu26LVQIShdR4Q,italian,4.0,281
xiEBdZ8z5KY21Vw2pY2fJQ,american,4.0,547
hH8BocZ1FqiQUTMSID0i-A,french,4.0,232
Wq0jO_fkjh7-IZ7ImQZrsw,american,4.0,3
WfJNUmeFNU8_fznPgY9N_g,american,4.0,72
29bnqUXejh25MIf_eJ_qRw,chinese,5.0,1
lm9LY7UYOhVqS3V9_XRePA,japanese,2.5,130
NKI1VvfXYluRjnq4S6yEuw,indian,4.5,194
YZPN7vdzoogMP4WFP4AKtA,korean,3.5,50
cyLw0vW5MrsF35-A6Dy03w,italian,4.0,499
ry0nAQiUn8bpNAruY_5wfw,italian,4.5,171
4PsT2eEbkGPV85kQYrlpiQ,korean,3.5,26
ZuRioVGho6DRQA9ZRvSE8A,korean,4.5,4
aFhnb8k6H-wD070vvxt4Fw,indian,4.0,122
vYHT1mRQMOGgSYyPGmMo2w,american,3.5,266
NhBUzlITbu3rdjm9UEfWsw,indian,4.0,171
4nO6ZJz6Lxu8fsyfOUx1pw,american,3.5,121
4QztwpKtBZjtYXNRc1U2ZA,japanese,4.5,268
1ht9x2hqzpjfk6JaR8r7oA,japanese,3.5,50
yYb0d4LHFgH65KZeKuxwpQ,chinese,4.0,20
E41K_yBSmzosUqL52kQTcg,french,4.5,14
fz6InLkB0FBkrXB0FiCwLg,japanese,3.5,185
NNvB5YIkm_dApe-YbUGqeA,indian,4.0,22
6gzQLjzJk25ePm_JS7ZAug,american,4.5,234
AkbtpU7dqXs-huQCsDhz2g,indian,4.5,18
7g8kuHMbH2EcL7RkOap7EA,indian,4.0,124
RtfjlBlSUizdQp9_k3_wHg,italian,4.5,120
C5tqSSgVPfgtsJn3QnvDiQ,japanese,4.0,150
74zaTegd7fnS6llTesn_Dg,italian,4.0,277
BBszjdL8z21T9JpnNYgGiw,american,4.5,90
80YK6JElg_pHjlHLlOvkmw,indian,3.5,291
JYWHi7xXWVwkZoyESJZvZg,korean,4.0,14
Cyv-tW4BljwWnP16HI_zAg,chinese,3.5,23
rGmGim1ZDCxnF8n4NiKrYQ,indian,3.5,499
shNn0uGXQBD7wEIhbtzeIg,indian,2.5,2
01isnBO1rFO2LTOeNfYl9w,japanese,4.0,801
Q7wFlNr4OFU0eCJXcOmopg,indian,3.0,149
qx-xsyo2pTtrr0KY-GNcYA,french,4.5,94
JOXl-jcvaciJa_oQAvFkbA,indian,3.5,232
ayh9M3Lmc8Zxa7wsvKH55Q,italian,4.0,54
wIywXRHinK5FqvOx8Xq87w,chinese,3.5,24
ZpifrJsBsz7RUT1_Tyu9nQ,chinese,4.5,57
8oIhYiTmNRuFzsEaRfzOkw,french,3.5,121
-HiXTEOjAjnO6TUJwfVkVA,american,3.5,3
wRVSvTxBp62m0UEqRUUUJQ,italian,4.0,393
wqdFd3DZD_uTXRW784mFkg,korean,4.5,21
jku9Fg8JsUbv_LQzg6PK4g,italian,4.0,331
M6XwmGAtSDG5lhllxyjFdw,japanese,3.0,2
_gn59iTkztt8YVsLggoDUA,french,4.0,74
tqrMjK1oyuvFGSz3Jxms1Q,italian,4.0,90
hNLfVfnhexy7qegeYY6tkQ,chinese,3.5,40
6o0ik4agLEB0mlDlkPVprA,french,4.5,149
g5RqTm1v8Stsm3MXL19Adw,italian,3.5,209
UrOMoB-Iz0LpPOsdW60iXg,chinese,4.5,9
CnixInBJQ7LIf3WgBAEV0A,indian,4.0,10
6AD684cLq5kSKSf3naUhcg,japanese,4.0,50
t1w4qyqyfEdTPhoy-5t3FA,japanese,4.0,2747
NydHMLL3iWR52oMd1s0GIQ,indian,4.5,22
-kLlgcwT_Sf8Riq8wziVeA,japanese,3.5,118
0v0uYzYlIbxD0lGTiXhG-g,french,3.5,205
DtnlLLvcqeEUIyZTypHnzw,italian,4.0,478
YjDOSFuRWNp2d1znivWyIA,japanese,4.0,247
L76e8Iz0orAWab0Nyampyg,american,4.0,98
oI-7XNSVyM0T82LyIGLIxw,japanese,4.5,23
Mzt7J53rOihwxIt41SH7vg,japanese,4.0,164
3csCSCHoQACwCp4e4E4phw,japanese,3.5,197
5TX0X8w5ssIACU_pnBEq6g,italian,4.0,1638
gwyxG4w7DjwD02lzq4Pt8w,american,3.5,142
0CjK3esfpFcxIopebzjFxA,chinese,4.0,5061
OQjI8bMxpnx-9WKzyGqfmg,indian,4.0,50
CXiWT_aBhePK2zP04OMmNQ,italian,3.5,55
LQvI-JYji1jO5wySb8KZiw,indian,3.5,39
Jcp-SJpnkhj_MD8-aDIHaQ,japanese,3.5,128
QDzHD0CQerW_awH_dC4IEA,chinese,4.0,7
khEsiq_isObizKE_RuP3Sw,chinese,3.5,18
Bft47FX6dorGwlUypMrG2w,indian,4.0,82
71Fo7l2j_-bJHoWbq9t2Nw,chinese,3.5,9
yDfgB1nvvuABZVzVjoJV7A,chinese,4.0,58
kgkjgqFn1kRw5qEY0FMiBQ,chinese,3.0,36
HOKbDzRHb-uyDHihqp2YAg,indian,4.0,87
_OX1q4zvwQA0WyvZKekCVg,korean,3.5,22
hD55NUiGDK7STQ8oy9QDPA,french,3.0,388
o1DJJkCqfKRMojvnJyh_JA,italian,4.0,50
xZ19F2iiWiA36LAS5PH_GA,chinese,3.5,6
QQfwlKFD6X8-ZXf7gfQZqg,chinese,4.5,17
-0fjWWC2SY6kNxGfD8PKGg,italian,4.5,131
2yMyxyfWrpHygHPyByKdSA,korean,3.5,40
3axYlGbF2M-rHjz0uhKFcg,american,4.0,71
0mRtZ39VQI5CfHEJ7zDwug,chinese,4.0,135
FGSHyzOteuQudWXqrIU95w,japanese,3.5,137
6t5xWjPLWAjJV3YFMX_oaw,japanese,4.5,113
4cP9IJekfdFmx8vpMVoY9Q,chinese,3.5,20
ECKMWJwm_sihRQIP1ydeOA,chinese,3.0,32
WcTJzuVYTWHd0hvdAWO5Nw,indian,3.5,13
9aRUixGqy9wr581lF2rKMA,chinese,3.5,12
DU_z_ypJ1j3hoRrkTqQpEQ,indian,4.0,58
8nVsfKu_NGdTgZruGNW9-A,japanese,4.5,10
HVwZqjXB39xb2wJeQBX8Gw,japanese,4.0,334
v64bMLxutTS2MWIrywBczA,french,3.5,442
MKMx5TAmzXfjgLdXgu6FVQ,american,4.5,94
IqbHVeqgewmbeSMXBhbqSw,chinese,3.5,214
ZfyfGGtr7usMlsQP1LdU2g,french,4.0,735
RkVlK77T0oeilmMICMVkjg,japanese,5.0,17
IZA-i0ACrbfgiXMsV-tE0w,korean,3.0,216
_ztYFP1H6uJmR-9cVLDU5w,indian,3.0,69
ml3ASw5_B5XLnd9kE8xx3g,indian,3.0,74
XlhWNQRGoWyybfXpGBgE3Q,italian,3.5,156
8EBOj5bMglNI-jRIQvf6wg,american,4.0,443
NEdlYLKcnFX5KcpHce8ldA,japanese,4.5,3
tsHdT1GDibhYYA0JA7Z9tg,korean,4.0,268
e9S-cBBVlNmnJGK8vBVyzg,korean,4.0,146
CaJ80xeIdajj5-PQ1_rjNA,french,3.5,44
iQTPjiskoE0jfHsoBSR1Jw,italian,4.5,114
ud5ZnsGKFsgw0KErntD2lA,indian,3.5,96
6fwKL6DQlSLmjJSjnvr58A,japanese,3.5,193
fu5f6biOPsvgKYEfPfSZEQ,indian,3.5,109
RYoc4EBUNOtgbg7c32OG9A,japanese,4.5,185
iktFUkKDa7B7e10Lk80amw,chinese,3.5,9
cQRQXI3-B5eGFCi_aj1IyQ,chinese,4.5,6
HJg9TbpyWvb6-AFPdb7NCA,french,3.5,95
Ulr_Nyp2nvt82EPH_BiftA,american,4.0,205
Jd9ouBzQ5Lm8wmrS77DUGQ,korean,2.5,4
9e_29-ZDBicARtDQFFfwkg,chinese,4.0,33
QlVBFWxQ-HY-O2AmqHiJxA,chinese,4.0,8
Xfx5MCkghFKEWZ8umGMpIA,japanese,3.5,137
FNxOWxts63oDRKwy9Pbfzw,french,4.0,71
RW-v9cm9rQZS9cSihuXfvw,french,4.0,526
dspLTxhT3Po_lgpUOnYLHg,japanese,3.5,228
bTuXY73qdFhl6Nr0x_uIwg,american,4.5,46
zV5u8sr2u9x_oxq7BNuKKw,french,3.0,230
KAxYFGyOQ7ysCmYmh8jKtw,american,4.0,118
SqUIFSqY1PWKWY_hfgJ0MQ,japanese,3.5,366
-7mvJpV-gmOCT0HFNOhMNA,american,4.5,72
S8a--JIL9yEaU-D1yucI9Q,indian,4.0,312
rlJ2Moc6A9R3qpYJlR8D3Q,chinese,4.0,23
9pI_G9xGiTY4YCcfe9eoPA,french,4.0,282
emTmnLlesIwxRofQ34ntdA,french,3.5,725
qNyUkJJjg1Tu6XmhAUU1sA,japanese,4.5,7
URKDkoIl1s1rIfGOfPe7PA,indian,4.5,3
MAd2l4Cmgk8r8v0FxIBsVQ,japanese,4.0,51
IixurYOSr0oQsv7Am-H4eQ,french,4.0,385
KfNx3544y8iQuBhcgq3Yjg,french,3.5,342
ByTPZl9dL1wgiXEwChnowg,japanese,3.5,67
mL43TXtc0WlFCfhlN0ziHQ,chinese,3.0,2
TWH4MjLtN1fKlF-7n6YXHg,italian,4.0,863
hjc9dOaawF3Lf4D6ZzrwUQ,french,4.5,77
CV34WV9aNsERlQACAJSAOg,american,4.0,237
pTMnHb_W3sKqS8oCzjHdVA,japanese,4.0,193
vkQSMwAf5yqDw9HfEQYgzw,american,4.0,58
J5y7oRfiGtxFDkYGKxFZkw,american,4.0,363
7EaiwMVaNdQibSs0yYkE5Q,japanese,4.0,1924
XZswR1A0FMc3LZ-TmB8OYg,japanese,3.5,167
J8DcCIyjmwky9J3RdLQhJg,chinese,3.0,18
PZLdVjlGHc9XlvFDdxHcIw,indian,3.0,17
60M7dk6cX6QCHAiGqB1GLg,american,4.5,20
yOPbrFZ2ZUsyQWsedP6gUg,american,3.5,120
RKAK9AuzKR7K36ABcXPjTA,american,4.5,110
b2naaHiaR57Hm6JZG0njPg,american,4.0,307
_C2cZ2EvptUbC16kRsUzUQ,chinese,3.5,30
mnj9O1tbCKiAN5zWMe5v8w,korean,4.0,1102
2QXh-2xPLl7JtzwbYXxBeA,chinese,4.5,6
5lVBDTuBCV5kF1t9Yb1NTA,japanese,3.0,10
InmlNc9iVwzXBqRIB8T19g,italian,4.0,167
l5C_XHvTZihVzPKgclRZqg,chinese,2.5,27
idxD3X7WfLFPZMoFnCRIQQ,italian,4.0,215
ybAfKElsgVcm60sS-39zyA,american,3.5,354
3_pn5nxp9NuGv7tJ61Mslw,indian,3.0,38
LYp3izplqg0x-h9CBlb-MQ,chinese,2.5,186
zPK48x2wvTmJTQ_13bbeRQ,chinese,4.0,23
ikVDSp8YhAYuy0Lua1hpDA,chinese,4.5,11
bEXTA_Gwo2oVg4gnFd9fNA,french,4.0,1060
8xIoNFPmYPz94xBioimvQQ,indian,5.0,5
zKGv7E_UNpL8vCiyfUkJEw,indian,4.0,64
xlgGf123WHB7Q6_V4Xe12w,japanese,3.0,25
zIp8N3qSklx2-ewVOAR0LA,indian,3.0,6
XxZOE4Cq6ZBWGxZ4AVDNng,italian,3.5,60
Op43gk4VHEhENJGs-FKi3g,korean,4.0,52
XoTaRa6uAkO2OBV0-rYv3w,italian,3.5,170
pil3w2-2REoXBwEToYZ_tQ,japanese,4.0,78
9DCZ8Ols3w1sfQBoKEq-hw,italian,4.5,55
sA4GjELUIqBHOQsAVBxbMA,korean,4.0,32
l_hBcWIFx_ausYBxLkSglQ,american,4.0,398
penftLPo6kx6qCtbsuyLog,french,3.5,191
3JIx8Oi_Os0RYzoKufLLig,korean,4.0,42
dSaMEWm0EQTG4TOeUetU5w,french,3.0,105
vyoA8dxwScuMV_AsTcjQcg,italian,4.0,2916
Qwd4Tv-CqgO2Yl9zZgkKOQ,chinese,3.0,246
K4PwN0B4Rdl6Ft9Ggn4BCg,chinese,3.0,20
EEYLyO-mcKFU1ZgfutzOow,indian,3.5,80
l1JP5MiQja95rF99qeJ1zw,chinese,3.5,46
U5dCWjAxrvLLMH1ErpGfvw,chinese,3.5,97
9jRwUN3z7k0seLOzWERVeg,japanese,4.0,827
AawLwOYZwMf_9wkShExfuw,american,4.0,550
kesYSgOJW5krU6L8n9qQ4Q,japanese,4.0,166
E3MkTTS4ZDjWV9YT5i6eUg,french,4.0,73
5lB2jlIeaEE-xoQ7fKygSw,indian,4.0,42
c4PIUs7uwg9lA4ObzJ4V5Q,italian,4.0,277
c4fhzEx1za54hrbkhZL5HA,french,4.5,14
huOYFLpe3EQKFeDVoxk6Hw,french,3.0,289
leYx3XTNEDLn9ezoXjlA5g,korean,3.5,158
tEKxAitFfYl4uYexZtiNNw,japanese,3.5,47
sDajjybHSYFw8gTVbknPGA,american,4.0,243
3uyBZNbDk2vRFBBWZOdIUA,italian,4.0,281
_2V0as8DZDwVxAi3ZJ0JkA,japanese,4.0,239
ELB1RgCv39PBewQx5gmW7Q,chinese,4.0,8
cRyZA1k3nvqj_0s_kr7HGA,american,3.5,85
lTjmtiPVsXNnE_h7uzQr0Q,italian,4.5,109
6Z5OWpaeGGazJHR4LfThsw,italian,4.0,587
5V4cUVikPN8ALWXBVdjltw,italian,4.5,238
x_u7DTvA4ypDBrPvVNx1CQ,american,4.5,72
R0y03SFOY0BdHRUT1LSO0Q,chinese,4.0,517
S4uozcDEieoaXxIJ6TsUoQ,italian,4.0,203
bVkia681mgwsvAe0TckVbQ,indian,3.5,14
rln4dIU0ApGvEEI-Ne2bbA,japanese,4.0,42
BXoW0AUDE7WZJcY-Vhqlbg,indian,4.0,55
-fi63cWx840m2-bYDHWLxA,japanese,5.0,4
VLalQ0Liwa87176u3Fx3SQ,french,4.5,82
8Jz2IfS-BGCm1GniqJVe2A,japanese,4.0,93
rsOCso88941m-BFqOtY6MQ,american,5.0,8
VKVKKCxE9aU6rgfGEkD0_A,chinese,4.0,9
uXtaduMyk2oGdnHYR4ZafA,chinese,3.5,172
4LVINhq3y4hCrxtShrNkYQ,japanese,4.0,165
Y2ozBryp-FognnApUuzkGg,french,3.5,145
QLaXnQ_JU-SNrONvYnGNFQ,french,3.5,105
D7Cu8y7GxzmCpoRYxMCo1w,korean,4.5,196
6NcU2JAznLr9dDHp6GgQyw,indian,4.5,202
14nTZtIl6T6V2YX6B9_WaA,italian,4.0,50
kXfmIaFce_qD86SmtWPh7g,american,4.0,579
SdszVJsDzwV4c3ayuA6BWQ,japanese,4.0,99
uYjtr5Ix-umHVoQD7FrK9g,french,3.5,9
3pgbgiPTA2WmZ9fsDKlojA,french,4.0,100
neccHiLwwGeMUVRXSC7q_A,japanese,4.0,105
