RestaurantId,Cuisine,Rating,NumberOfReviews,Prediction,Score
hkeMbvsLVrVgdpU_XRDvRA,american,4.0,102,1,7.96363E-1
I4Z8vyaZjbD2aS5xoMeF8Q,japanese,3.0,75,0,2.151207E-3
w3wKbjuNCZnYoPOr-FCk5w,chinese,4.5,53,1,9.953763E-1
I0N_QtJy7sLiuW_vmvRIhg,italian,4.0,70,1,5.908161E-1
1YGpTYD8xIuUpK_beMhzSw,chinese,3.5,87,0,3.318674E-1
7lPqxohBRjnpJjvNjRQUoA,american,4.5,63,1,9.994104E-1
BA0_zeBrnugK2l0HHp38mw,italian,4.0,449,1,7.32282E-1
KfFXfxN6qzk_dTcQjsK-OQ,japanese,4.5,13,1,9.977196E-1
xSQp3Bj7b52PntW4ygsHaQ,japanese,4.0,180,1,5.873903E-1
vksCRTDJO6ZrM_JFRxnG9w,indian,3.5,4,1,5.993214E-1
wmT2ZK9Z9srX8UUR5D1q_A,italian,3.5,199,1,6.481676E-1
38KDbZ8yuozUbswBr6OWVA,chinese,3.5,235,0,3.659946E-1
AanNkr0fdlLXtUzjqwbcvw,japanese,3.5,129,0,4.514829E-1
CcyjFCSKIhV2SyRpeU_1HA,french,4.0,79,1,5.438321E-1
bWnuexsVicOy8U8YzR3pgQ,japanese,4.0,81,1,5.023544E-1
Fj5RosdsJV24ZT8S6X-nNQ,indian,3.5,31,1,5.993214E-1
oAWL-_vzb9cqt--EQVIAGA,korean,4.5,63,1,9.976112E-1
53FfOCrQw8iGlBdT4aLaSQ,french,3.0,55,0,2.539588E-3
iOo9XFFvV-GJpiOdDbR_hg,american,3.5,81,1,7.96363E-1
CKBku3Flj5Nh8VA6ZH-q2w,japanese,3.5,154,1,5.873903E-1
tteuwV9tNqiANsw1ryfX0A,american,4.0,10,1,7.96363E-1
QpPcrp2hQQ5KUg_X6SIirA,japanese,4.0,4,1,5.023544E-1
TWI3efEcCVsTErKFWz4Zqg,chinese,3.5,108,0,4.020844E-1
59c0qGZzduYOGopDx4KXuQ,american,4.0,115,1,8.411327E-1
MJP2jGkQB3kPdSDt6fHWHQ,american,3.5,252,1,8.196575E-1
ieoPAi6nbdEkrwv4vGVSwg,italian,4.0,383,1,7.460225E-1
YoFTFQ8EF3Xw8pOCF6k-hw,french,4.5,78,1,9.980684E-1
gyWc5qJRvu26LVQIShdR4Q,italian,4.0,281,1,6.773402E-1
xiEBdZ8z5KY21Vw2pY2fJQ,american,4.0,547,1,8.484232E-1
hH8BocZ1FqiQUTMSID0i-A,french,4.0,232,1,5.808082E-1
Wq0jO_fkjh7-IZ7ImQZrsw,american,4.0,3,1,7.96363E-1
WfJNUmeFNU8_fznPgY9N_g,american,4.0,72,1,7.96363E-1
29bnqUXejh25MIf_eJ_qRw,chinese,5.0,1,1,5.048922E-1
lm9LY7UYOhVqS3V9_XRePA,japanese,2.5,130,0,4.514829E-1
NKI1VvfXYluRjnq4S6yEuw,indian,4.5,194,1,9.987925E-1
YZPN7vdzoogMP4WFP4AKtA,korean,3.5,50,0,4.907194E-1
cyLw0vW5MrsF35-A6Dy03w,italian,4.0,499,1,7.261678E-1
ry0nAQiUn8bpNAruY_5wfw,italian,4.5,171,1,9.988682E-1
4PsT2eEbkGPV85kQYrlpiQ,korean,3.5,26,0,4.907194E-1
ZuRioVGho6DRQA9ZRvSE8A,korean,4.5,4,1,9.976112E-1
aFhnb8k6H-wD070vvxt4Fw,indian,4.0,122,1,5.494725E-1
vYHT1mRQMOGgSYyPGmMo2w,american,3.5,266,1,8.504266E-1
NhBUzlITbu3rdjm9UEfWsw,indian,4.0,171,1,6.783955E-1
4nO6ZJz6Lxu8fsyfOUx1pw,american,3.5,121,1,8.411327E-1
4QztwpKtBZjtYXNRc1U2ZA,japanese,4.5,268,1,9.984304E-1
1ht9x2hqzpjfk6JaR8r7oA,japanese,3.5,50,1,5.023544E-1
yYb0d4LHFgH65KZeKuxwpQ,chinese,4.0,20,0,3.318674E-1
E41K_yBSmzosUqL52kQTcg,french,4.5,14,1,9.980684E-1
fz6InLkB0FBkrXB0FiCwLg,japanese,3.5,185,1,5.873903E-1
NNvB5YIkm_dApe-YbUGqeA,indian,4.0,22,1,5.993214E-1
6gzQLjzJk25ePm_JS7ZAug,american,4.5,234,1,9.994926E-1
AkbtpU7dqXs-huQCsDhz2g,indian,4.5,18,1,9.984598E-1
7g8kuHMbH2EcL7RkOap7EA,indian,4.0,124,1,5.494725E-1
RtfjlBlSUizdQp9_k3_wHg,italian,4.5,120,1,9.988211E-1
C5tqSSgVPfgtsJn3QnvDiQ,japanese,4.0,150,1,5.4466E-1
74zaTegd7fnS6llTesn_Dg,italian,4.0,277,1,6.773402E-1
BBszjdL8z21T9JpnNYgGiw,american,4.5,90,1,9.994104E-1
80YK6JElg_pHjlHLlOvkmw,indian,3.5,291,1,6.850058E-1
JYWHi7xXWVwkZoyESJZvZg,korean,4.0,14,0,4.907194E-1
Cyv-tW4BljwWnP16HI_zAg,chinese,3.5,23,0,3.318674E-1
rGmGim1ZDCxnF8n4NiKrYQ,indian,3.5,499,1,7.331305E-1
shNn0uGXQBD7wEIhbtzeIg,indian,2.5,2,1,5.993214E-1
01isnBO1rFO2LTOeNfYl9w,japanese,4.0,801,1,6.664171E-1
Q7wFlNr4OFU0eCJXcOmopg,indian,3.0,149,0,3.770942E-3
qx-xsyo2pTtrr0KY-GNcYA,french,4.5,94,1,9.980684E-1
JOXl-jcvaciJa_oQAvFkbA,indian,3.5,232,1,6.348199E-1
ayh9M3Lmc8Zxa7wsvKH55Q,italian,4.0,54,1,5.908161E-1
wIywXRHinK5FqvOx8Xq87w,chinese,3.5,24,0,3.318674E-1
ZpifrJsBsz7RUT1_Tyu9nQ,chinese,4.5,57,1,9.953763E-1
8oIhYiTmNRuFzsEaRfzOkw,french,3.5,121,1,6.174511E-1
-HiXTEOjAjnO6TUJwfVkVA,american,3.5,3,1,7.96363E-1
wRVSvTxBp62m0UEqRUUUJQ,italian,4.0,393,1,7.542065E-1
wqdFd3DZD_uTXRW784mFkg,korean,4.5,21,1,9.976112E-1
jku9Fg8JsUbv_LQzg6PK4g,italian,4.0,331,1,6.80578E-1
M6XwmGAtSDG5lhllxyjFdw,japanese,3.0,2,0,2.151207E-3
_gn59iTkztt8YVsLggoDUA,french,4.0,74,1,5.438321E-1
tqrMjK1oyuvFGSz3Jxms1Q,italian,4.0,90,1,5.908161E-1
hNLfVfnhexy7qegeYY6tkQ,chinese,3.5,40,0,3.318674E-1
6o0ik4agLEB0mlDlkPVprA,french,4.5,149,1,9.983694E-1
g5RqTm1v8Stsm3MXL19Adw,italian,3.5,209,1,6.481676E-1
UrOMoB-Iz0LpPOsdW60iXg,chinese,4.5,9,1,9.953763E-1
CnixInBJQ7LIf3WgBAEV0A,indian,4.0,10,1,5.993214E-1
6AD684cLq5kSKSf3naUhcg,japanese,4.0,50,1,5.023544E-1
t1w4qyqyfEdTPhoy-5t3FA,japanese,4.0,2747,1,6.264811E-1
NydHMLL3iWR52oMd1s0GIQ,indian,4.5,22,1,9.984598E-1
-kLlgcwT_Sf8Riq8wziVeA,japanese,3.5,118,1,5.774665E-1
0v0uYzYlIbxD0lGTiXhG-g,french,3.5,205,1,6.033478E-1
DtnlLLvcqeEUIyZTypHnzw,italian,4.0,478,1,7.416803E-1
YjDOSFuRWNp2d1znivWyIA,japanese,4.0,247,1,5.398479E-1
L76e8Iz0orAWab0Nyampyg,american,4.0,98,1,7.96363E-1
oI-7XNSVyM0T82LyIGLIxw,japanese,4.5,23,1,9.977196E-1
Mzt7J53rOihwxIt41SH7vg,japanese,4.0,164,1,5.873903E-1
3csCSCHoQACwCp4e4E4phw,japanese,3.5,197,1,5.629325E-1
5TX0X8w5ssIACU_pnBEq6g,italian,4.0,1638,1,7.307585E-1
gwyxG4w7DjwD02lzq4Pt8w,american,3.5,142,1,8.225055E-1
0CjK3esfpFcxIopebzjFxA,chinese,4.0,5061,0,4.521422E-1
OQjI8bMxpnx-9WKzyGqfmg,indian,4.0,50,1,5.993214E-1
CXiWT_aBhePK2zP04OMmNQ,italian,3.5,55,1,5.908161E-1
LQvI-JYji1jO5wySb8KZiw,indian,3.5,39,1,5.993214E-1
Jcp-SJpnkhj_MD8-aDIHaQ,japanese,3.5,128,0,4.514829E-1
QDzHD0CQerW_awH_dC4IEA,chinese,4.0,7,0,3.318674E-1
khEsiq_isObizKE_RuP3Sw,chinese,3.5,18,0,3.318674E-1
Bft47FX6dorGwlUypMrG2w,indian,4.0,82,1,5.993214E-1
71Fo7l2j_-bJHoWbq9t2Nw,chinese,3.5,9,0,3.318674E-1
yDfgB1nvvuABZVzVjoJV7A,chinese,4.0,58,0,3.318674E-1
kgkjgqFn1kRw5qEY0FMiBQ,chinese,3.0,36,0,1.059665E-3
HOKbDzRHb-uyDHihqp2YAg,indian,4.0,87,1,5.993214E-1
_OX1q4zvwQA0WyvZKekCVg,korean,3.5,22,0,4.907194E-1
hD55NUiGDK7STQ8oy9QDPA,french,3.0,388,0,5.381582E-3
o1DJJkCqfKRMojvnJyh_JA,italian,4.0,50,1,5.908161E-1
xZ19F2iiWiA36LAS5PH_GA,chinese,3.5,6,0,3.318674E-1
QQfwlKFD6X8-ZXf7gfQZqg,chinese,4.5,17,1,9.953763E-1
-0fjWWC2SY6kNxGfD8PKGg,italian,4.5,131,1,9.980441E-1
2yMyxyfWrpHygHPyByKdSA,korean,3.5,40,0,4.907194E-1
3axYlGbF2M-rHjz0uhKFcg,american,4.0,71,1,7.96363E-1
0mRtZ39VQI5CfHEJ7zDwug,chinese,4.0,135,0,3.894502E-1
FGSHyzOteuQudWXqrIU95w,japanese,3.5,137,1,5.645245E-1
6t5xWjPLWAjJV3YFMX_oaw,japanese,4.5,113,1,9.983146E-1
4cP9IJekfdFmx8vpMVoY9Q,chinese,3.5,20,0,3.318674E-1
ECKMWJwm_sihRQIP1ydeOA,chinese,3.0,32,0,1.059665E-3
WcTJzuVYTWHd0hvdAWO5Nw,indian,3.5,13,1,5.993214E-1
9aRUixGqy9wr581lF2rKMA,chinese,3.5,12,0,3.318674E-1
DU_z_ypJ1j3hoRrkTqQpEQ,indian,4.0,58,1,5.993214E-1
8nVsfKu_NGdTgZruGNW9-A,japanese,4.5,10,1,9.977196E-1
HVwZqjXB39xb2wJeQBX8Gw,japanese,4.0,334,1,7.420833E-1
v64bMLxutTS2MWIrywBczA,french,3.5,442,1,6.93104E-1
MKMx5TAmzXfjgLdXgu6FVQ,american,4.5,94,1,9.994104E-1
IqbHVeqgewmbeSMXBhbqSw,chinese,3.5,214,0,2.677921E-1
ZfyfGGtr7usMlsQP1LdU2g,french,4.0,735,1,6.921131E-1
RkVlK77T0oeilmMICMVkjg,japanese,5.0,17,1,6.745284E-1
IZA-i0ACrbfgiXMsV-tE0w,korean,3.0,216,0,1.51289E-3
_ztYFP1H6uJmR-9cVLDU5w,indian,3.0,69,0,3.184241E-3
ml3ASw5_B5XLnd9kE8xx3g,indian,3.0,74,0,3.184241E-3
XlhWNQRGoWyybfXpGBgE3Q,italian,3.5,156,1,6.706464E-1
8EBOj5bMglNI-jRIQvf6wg,american,4.0,443,1,8.810706E-1
NEdlYLKcnFX5KcpHce8ldA,japanese,4.5,3,1,9.977196E-1
tsHdT1GDibhYYA0JA7Z9tg,korean,4.0,268,1,5.834879E-1
e9S-cBBVlNmnJGK8vBVyzg,korean,4.0,146,1,5.330948E-1
CaJ80xeIdajj5-PQ1_rjNA,french,3.5,44,1,5.438321E-1
iQTPjiskoE0jfHsoBSR1Jw,italian,4.5,114,1,9.988211E-1
ud5ZnsGKFsgw0KErntD2lA,indian,3.5,96,1,5.993214E-1
6fwKL6DQlSLmjJSjnvr58A,japanese,3.5,193,1,5.629325E-1
fu5f6biOPsvgKYEfPfSZEQ,indian,3.5,109,1,6.694286E-1
RYoc4EBUNOtgbg7c32OG9A,japanese,4.5,185,1,9.983819E-1
iktFUkKDa7B7e10Lk80amw,chinese,3.5,9,0,3.318674E-1
cQRQXI3-B5eGFCi_aj1IyQ,chinese,4.5,6,1,9.953763E-1
HJg9TbpyWvb6-AFPdb7NCA,french,3.5,95,1,5.438321E-1
Ulr_Nyp2nvt82EPH_BiftA,american,4.0,205,1,8.33046E-1
Jd9ouBzQ5Lm8wmrS77DUGQ,korean,2.5,4,0,4.907194E-1
9e_29-ZDBicARtDQFFfwkg,chinese,4.0,33,0,3.318674E-1
QlVBFWxQ-HY-O2AmqHiJxA,chinese,4.0,8,0,3.318674E-1
Xfx5MCkghFKEWZ8umGMpIA,japanese,3.5,137,1,5.645245E-1
FNxOWxts63oDRKwy9Pbfzw,french,4.0,71,1,5.438321E-1
RW-v9cm9rQZS9cSihuXfvw,french,4.0,526,1,6.974936E-1
dspLTxhT3Po_lgpUOnYLHg,japanese,3.5,228,1,5.505503E-1
bTuXY73qdFhl6Nr0x_uIwg,american,4.5,46,1,9.994104E-1
zV5u8sr2u9x_oxq7BNuKKw,french,3.0,230,0,3.080021E-3
KAxYFGyOQ7ysCmYmh8jKtw,american,4.0,118,1,8.411327E-1
SqUIFSqY1PWKWY_hfgJ0MQ,japanese,3.5,366,1,6.532702E-1
-7mvJpV-gmOCT0HFNOhMNA,american,4.5,72,1,9.994104E-1
S8a--JIL9yEaU-D1yucI9Q,indian,4.0,312,1,7.353234E-1
rlJ2Moc6A9R3qpYJlR8D3Q,chinese,4.0,23,0,3.318674E-1
9pI_G9xGiTY4YCcfe9eoPA,french,4.0,282,1,6.341389E-1
emTmnLlesIwxRofQ34ntdA,french,3.5,725,1,6.921131E-1
qNyUkJJjg1Tu6XmhAUU1sA,japanese,4.5,7,1,9.977196E-1
URKDkoIl1s1rIfGOfPe7PA,indian,4.5,3,1,9.984598E-1
MAd2l4Cmgk8r8v0FxIBsVQ,japanese,4.0,51,1,5.023544E-1
IixurYOSr0oQsv7Am-H4eQ,french,4.0,385,1,7.169969E-1
KfNx3544y8iQuBhcgq3Yjg,french,3.5,342,1,7.726239E-1
ByTPZl9dL1wgiXEwChnowg,japanese,3.5,67,1,5.023544E-1
mL43TXtc0WlFCfhlN0ziHQ,chinese,3.0,2,0,1.059665E-3
TWH4MjLtN1fKlF-7n6YXHg,italian,4.0,863,1,6.659392E-1
hjc9dOaawF3Lf4D6ZzrwUQ,french,4.5,77,1,9.980684E-1
CV34WV9aNsERlQACAJSAOg,american,4.0,237,1,8.196575E-1
pTMnHb_W3sKqS8oCzjHdVA,japanese,4.0,193,1,5.629325E-1
vkQSMwAf5yqDw9HfEQYgzw,american,4.0,58,1,7.96363E-1
J5y7oRfiGtxFDkYGKxFZkw,american,4.0,363,1,9.031469E-1
7EaiwMVaNdQibSs0yYkE5Q,japanese,4.0,1924,1,6.525551E-1
XZswR1A0FMc3LZ-TmB8OYg,japanese,3.5,167,1,5.873903E-1
J8DcCIyjmwky9J3RdLQhJg,chinese,3.0,18,0,1.059665E-3
PZLdVjlGHc9XlvFDdxHcIw,indian,3.0,17,0,3.184241E-3
60M7dk6cX6QCHAiGqB1GLg,american,4.5,20,1,9.994104E-1
yOPbrFZ2ZUsyQWsedP6gUg,american,3.5,120,1,8.411327E-1
RKAK9AuzKR7K36ABcXPjTA,american,4.5,110,1,9.995644E-1
b2naaHiaR57Hm6JZG0njPg,american,4.0,307,1,8.389839E-1
_C2cZ2EvptUbC16kRsUzUQ,chinese,3.5,30,0,3.318674E-1
mnj9O1tbCKiAN5zWMe5v8w,korean,4.0,1102,1,6.939656E-1
2QXh-2xPLl7JtzwbYXxBeA,chinese,4.5,6,1,9.953763E-1
5lVBDTuBCV5kF1t9Yb1NTA,japanese,3.0,10,0,2.151207E-3
InmlNc9iVwzXBqRIB8T19g,italian,4.0,167,1,6.706464E-1
l5C_XHvTZihVzPKgclRZqg,chinese,2.5,27,0,3.318674E-1
idxD3X7WfLFPZMoFnCRIQQ,italian,4.0,215,1,5.153047E-1
ybAfKElsgVcm60sS-39zyA,american,3.5,354,1,9.085338E-1
3_pn5nxp9NuGv7tJ61Mslw,indian,3.0,38,0,3.184241E-3
LYp3izplqg0x-h9CBlb-MQ,chinese,2.5,186,0,4.119326E-1
zPK48x2wvTmJTQ_13bbeRQ,chinese,4.0,23,0,3.318674E-1
ikVDSp8YhAYuy0Lua1hpDA,chinese,4.5,11,1,9.953763E-1
bEXTA_Gwo2oVg4gnFd9fNA,french,4.0,1060,1,7.37232E-1
8xIoNFPmYPz94xBioimvQQ,indian,5.0,5,1,7.54352E-1
zKGv7E_UNpL8vCiyfUkJEw,indian,4.0,64,1,5.993214E-1
xlgGf123WHB7Q6_V4Xe12w,japanese,3.0,25,0,2.151207E-3
zIp8N3qSklx2-ewVOAR0LA,indian,3.0,6,0,3.184241E-3
XxZOE4Cq6ZBWGxZ4AVDNng,italian,3.5,60,1,5.908161E-1
Op43gk4VHEhENJGs-FKi3g,korean,4.0,52,0,4.907194E-1
XoTaRa6uAkO2OBV0-rYv3w,italian,3.5,170,1,6.706464E-1
pil3w2-2REoXBwEToYZ_tQ,japanese,4.0,78,1,5.023544E-1
9DCZ8Ols3w1sfQBoKEq-hw,italian,4.5,55,1,9.984046E-1
sA4GjELUIqBHOQsAVBxbMA,korean,4.0,32,0,4.907194E-1
l_hBcWIFx_ausYBxLkSglQ,american,4.0,398,1,9.221888E-1
penftLPo6kx6qCtbsuyLog,french,3.5,191,1,6.033478E-1
3JIx8Oi_Os0RYzoKufLLig,korean,4.0,42,0,4.907194E-1
dSaMEWm0EQTG4TOeUetU5w,french,3.0,105,0,2.539588E-3
vyoA8dxwScuMV_AsTcjQcg,italian,4.0,2916,1,7.058001E-1
Qwd4Tv-CqgO2Yl9zZgkKOQ,chinese,3.0,246,0,1.231329E-3
K4PwN0B4Rdl6Ft9Ggn4BCg,chinese,3.0,20,0,1.059665E-3
EEYLyO-mcKFU1ZgfutzOow,indian,3.5,80,1,5.993214E-1
l1JP5MiQja95rF99qeJ1zw,chinese,3.5,46,0,3.318674E-1
U5dCWjAxrvLLMH1ErpGfvw,chinese,3.5,97,0,3.318674E-1
9jRwUN3z7k0seLOzWERVeg,japanese,4.0,827,1,6.516434E-1
AawLwOYZwMf_9wkShExfuw,american,4.0,550,1,8.484232E-1
kesYSgOJW5krU6L8n9qQ4Q,japanese,4.0,166,1,5.873903E-1
E3MkTTS4ZDjWV9YT5i6eUg,french,4.0,73,1,5.438321E-1
5lB2jlIeaEE-xoQ7fKygSw,indian,4.0,42,1,5.993214E-1
c4PIUs7uwg9lA4ObzJ4V5Q,italian,4.0,277,1,6.773402E-1
c4fhzEx1za54hrbkhZL5HA,french,4.5,14,1,9.980684E-1
huOYFLpe3EQKFeDVoxk6Hw,french,3.0,289,0,3.688E-3
leYx3XTNEDLn9ezoXjlA5g,korean,3.5,158,1,5.760657E-1
tEKxAitFfYl4uYexZtiNNw,japanese,3.5,47,1,5.023544E-1
sDajjybHSYFw8gTVbknPGA,american,4.0,243,1,8.196575E-1
3uyBZNbDk2vRFBBWZOdIUA,italian,4.0,281,1,6.773402E-1
_2V0as8DZDwVxAi3ZJ0JkA,japanese,4.0,239,1,5.398479E-1
ELB1RgCv39PBewQx5gmW7Q,chinese,4.0,8,0,3.318674E-1
cRyZA1k3nvqj_0s_kr7HGA,american,3.5,85,1,7.96363E-1
lTjmtiPVsXNnE_h7uzQr0Q,italian,4.5,109,1,9.988211E-1
6Z5OWpaeGGazJHR4LfThsw,italian,4.0,587,1,7.196224E-1
5V4cUVikPN8ALWXBVdjltw,italian,4.5,238,1,9.986269E-1
x_u7DTvA4ypDBrPvVNx1CQ,american,4.5,72,1,9.994104E-1
R0y03SFOY0BdHRUT1LSO0Q,chinese,4.0,517,0,4.899663E-1
S4uozcDEieoaXxIJ6TsUoQ,italian,4.0,203,1,6.481676E-1
bVkia681mgwsvAe0TckVbQ,indian,3.5,14,1,5.993214E-1
rln4dIU0ApGvEEI-Ne2bbA,japanese,4.0,42,1,5.023544E-1
BXoW0AUDE7WZJcY-Vhqlbg,indian,4.0,55,1,5.993214E-1
-fi63cWx840m2-bYDHWLxA,japanese,5.0,4,1,6.745284E-1
VLalQ0Liwa87176u3Fx3SQ,french,4.5,82,1,9.980684E-1
8Jz2IfS-BGCm1GniqJVe2A,japanese,4.0,93,1,5.023544E-1
rsOCso88941m-BFqOtY6MQ,american,5.0,8,1,8.892435E-1
VKVKKCxE9aU6rgfGEkD0_A,chinese,4.0,9,0,3.318674E-1
uXtaduMyk2oGdnHYR4ZafA,chinese,3.5,172,0,4.119326E-1
4LVINhq3y4hCrxtShrNkYQ,japanese,4.0,165,1,5.873903E-1
Y2ozBryp-FognnApUuzkGg,french,3.5,145,1,5.855209E-1
QLaXnQ_JU-SNrONvYnGNFQ,french,3.5,105,1,5.438321E-1
D7Cu8y7GxzmCpoRYxMCo1w,korean,4.5,196,1,9.981268E-1
6NcU2JAznLr9dDHp6GgQyw,indian,4.5,202,1,9.987925E-1
14nTZtIl6T6V2YX6B9_WaA,italian,4.0,50,1,5.908161E-1
kXfmIaFce_qD86SmtWPh7g,american,4.0,579,1,8.484232E-1
SdszVJsDzwV4c3ayuA6BWQ,japanese,4.0,99,1,5.023544E-1
uYjtr5Ix-umHVoQD7FrK9g,french,3.5,9,1,5.438321E-1
3pgbgiPTA2WmZ9fsDKlojA,french,4.0,100,1,5.438321E-1
neccHiLwwGeMUVRXSC7q_A,japanese,4.0,105,1,5.023544E-1
9SsjlfVirSNyXw0g_h_tFQ,italian,4.0,85,1,5.908161E-1
xwdyPDcF1PifAiXyNnyA5Q,american,4.0,262,1,8.504266E-1
d5ya04K-2A_hI3Xzqe1HeA,italian,4.0,300,1,6.773402E-1
74SKT4IxG-hXz71nRbheng,american,4.0,40,1,7.96363E-1
EvAJBgBdgOt1jx1EufRN7w,japanese,4.0,621,1,6.421406E-1
_3-d9GcVU7NvQvmUWaRZUQ,chinese,3.5,23,0,3.318674E-1
vApeod35mjcuiwrdLnobmQ,french,3.5,287,1,6.341389E-1
BIjqonwpbOqn-YRxFqcNPg,korean,3.5,317,1,6.415359E-1
iBSoi03lblC-YcT7-oGGdw,japanese,3.5,145,1,5.4466E-1
H1jops1lmuhrq9lP7lEGJQ,chinese,4.0,1046,1,5.38946E-1
mkS--Oq4UYJMQizSaKJXEw,italian,3.5,158,1,6.706464E-1
3lzpz9U3xLuiBsefmxMzYQ,indian,4.0,169,1,6.783955E-1
-yvRcO3ab1KRHtXtGA2IMg,italian,3.5,391,1,7.542065E-1
TVuJO-1J7IQa0nCyGGEd1w,american,4.5,25,1,9.994104E-1
rtFGv0F-GBfsS-cViu-3hA,korean,3.5,259,1,5.282663E-1
9vYSRXdp5JtFmqhi0FigMA,french,3.5,665,1,6.813631E-1
gvMYV5E3HyzhN_MYFIMGzg,french,4.5,215,1,9.973784E-1
a-XBTXQM4qigxUgpTmS7Fg,italian,4.0,20,1,5.908161E-1
P4SrOAYsuJ8iX7cHyewGyQ,chinese,3.0,20,0,1.059665E-3
TOY_If66a2n0zLNNrH-wag,american,4.0,27,1,7.96363E-1
gbq-eZAEzygjCpKBJt9g8A,american,3.5,98,1,7.96363E-1
IBMaz2RZPkU1Ng9b8A6ywg,chinese,3.5,37,0,3.318674E-1
b6Tpm0PsDqLYZFUuqNte-g,italian,3.5,159,1,6.706464E-1
XYusVoJKFBU_-LIGYlkZeQ,indian,4.0,23,1,5.993214E-1
cLxp5gIPWIhmvpmdPo7BsA,japanese,4.5,164,1,9.983819E-1
1raNn0l3I4H9PcAJce69Sw,american,4.0,511,1,8.832247E-1
E2qpRYXvqPWklaSOvdnO4A,chinese,3.5,15,0,3.318674E-1
v--4s91RgyWUdWvMH2QZHw,korean,4.0,188,1,5.514492E-1
QWskQ2QpR8bmza2FRFziOQ,chinese,3.5,59,0,3.318674E-1
wF8uPsiiugPiVbdJ0tXBTg,japanese,3.5,22,1,5.023544E-1
YigI9naNis2hvBtlkXLTvQ,american,4.0,515,1,8.832247E-1
bzWazLmV5qG4mX8kFjyobw,indian,3.5,57,1,5.993214E-1
rZZqZxyO-4S0ig4BFtIZ_g,italian,3.5,292,1,6.773402E-1
Irw7QQBsndbB2ATXeB4pYA,italian,3.5,132,1,5.4072E-1
uiPuKLlg8nGZ22qYO-EnMw,japanese,3.5,117,1,5.774665E-1
yzlghjSeayns49dHcw2gPQ,american,4.5,35,1,9.994104E-1
TU_BU9HLflYI2xlyqVQdRA,korean,3.5,2156,1,6.155271E-1
oGsyKk43d7Jc4wN7r3Wvxg,american,4.0,684,1,8.752262E-1
jsJdz6pvyYZjtut9vkUwBw,japanese,4.0,148,1,5.4466E-1
2df-xQAswinocvoXMg1glQ,japanese,4.0,25,1,5.023544E-1
U45dUNzVKs2KlM5HRgbDGA,indian,4.0,37,1,5.993214E-1
Ty1MvJz88DeNmX0eDHeMyQ,french,4.0,91,1,5.438321E-1
_7lJD4cLAFEp0xCOacUy5g,korean,3.5,37,0,4.907194E-1
75s8ErSnvhVTFx1Z4PRGqw,italian,4.5,58,1,9.984046E-1
ZybTcEwBUeQqiiyyBpoiPQ,chinese,4.0,778,0,4.957139E-1
ltDui1Uf0CYV5OT8mpwNuA,japanese,5.0,4,1,6.745284E-1
LHWJQNYizZZp4khRKIXUHA,korean,4.0,128,0,4.399844E-1
bH6kFlRLtfIo2dtjs1gJ8g,italian,4.5,23,1,9.984046E-1
p0aDcwnhhjnAfn67tEFesg,indian,1.5,5,1,5.993214E-1
OXwE8UzYV0kvQpV5Bv6nHQ,italian,4.0,140,1,6.496425E-1
rsbjGGa8kh14ZWYSnK5rGQ,chinese,4.0,104,0,3.318674E-1
iM6ZhwCIeQ0a_zR3YtnTLA,french,3.0,6,0,2.539588E-3
Xk2zYFCknLOIZRv8T9z-Dw,japanese,3.0,191,0,2.743104E-3
ZOa13veZkzGjA-x3kMfOmA,american,4.5,115,1,9.995644E-1
Fd6_gi9cKnZuVfIx9KjJfA,french,5.0,1,1,7.099417E-1
UG7pKdu-NaF-GhzRx3dVkQ,american,4.0,501,1,8.832247E-1
8lYK0L12S3EPeJ0ZW2x9xA,japanese,4.0,402,1,7.536484E-1
lFq-2FMJogdokie314E1bQ,korean,3.5,157,1,5.760657E-1
kAM_S06FQlhtSSyrzrJb6w,japanese,4.0,268,1,5.947537E-1
fVslDZ8dGsVmcRhS0R0kFg,french,4.0,251,1,5.808082E-1
l-oj1yA5liiFEEwoi-1ELA,italian,3.0,82,0,3.074143E-3
7M9HRu4eaBNlCxFBjS2gzw,korean,4.5,92,1,9.976112E-1
vw8e7QV4XDc_xViMLARqwQ,japanese,4.0,110,1,5.774665E-1
eRmwZyVJQ9U0mj8fL3dS7A,french,4.0,220,0,4.674654E-1
L9n68f-cdk7RMQvRJvC6bA,indian,4.5,125,1,9.981118E-1
-PMjjzD4JqHI-XoHBVc3ww,korean,3.5,27,0,4.907194E-1
N81_5xlY7dpEqrygi8lVOA,american,3.5,115,1,8.411327E-1
J0OeDwmh5JBhid0A5GvltA,italian,4.0,785,1,7.407647E-1
ln1QgdpUNy2E4MY_sYv_yQ,indian,4.0,1,1,5.993214E-1
hcxdYdqMiuFVPYza3DEkdQ,american,4.5,49,1,9.994104E-1
OaBNRhwYaT_PwSrvIuLkPg,chinese,5.0,2,1,5.048922E-1
OQ93Z1tAmdPqK7twEEvISA,chinese,3.5,20,0,3.318674E-1
UTU2vZnqN9IVy5o6ENRhFQ,french,4.0,87,1,5.438321E-1
9u64nKbzK0RkdpZoAw32uA,indian,3.0,48,0,3.184241E-3
7WZW9OitpekPWHyiWapXow,japanese,3.5,24,1,5.023544E-1
kpoFMjX8cIPeoWR1C-CV6A,italian,3.5,290,1,6.773402E-1
mY9QlBYW58-ygw7EZQkb_Q,korean,3.5,165,1,5.760657E-1
